Year,Month,Day,Hour,Minute,Timestamp,Demand
2020,11,3,21,0,2020-11-03 21:00:00,6211.199859345912
2020,11,3,21,30,2020-11-03 21:30:00,6065.773817781288
2020,11,3,22,0,2020-11-03 22:00:00,5942.506673119329
2020,11,3,22,30,2020-11-03 22:30:00,5859.81940183458
2020,11,3,23,0,2020-11-03 23:00:00,5696.318735129805
2020,11,3,23,30,2020-11-03 23:30:00,5502.352660625948
2020,11,4,0,0,2020-11-04 00:00:00,5322.132801231344
2020,11,4,0,30,2020-11-04 00:30:00,5191.664835983896
2020,11,4,1,0,2020-11-04 01:00:00,5103.55289205048
2020,11,4,1,30,2020-11-04 01:30:00,5042.677968708786
2020,11,4,2,0,2020-11-04 02:00:00,4999.754654338283
2020,11,4,2,30,2020-11-04 02:30:00,4983.434798607741
2020,11,4,3,0,2020-11-04 03:00:00,4975.945904416042
2020,11,4,3,30,2020-11-04 03:30:00,4992.265199338411
2020,11,4,4,0,2020-11-04 04:00:00,5028.338628106206
2020,11,4,4,30,2020-11-04 04:30:00,5101.517503936028
2020,11,4,5,0,2020-11-04 05:00:00,5227.519959936346
2020,11,4,5,30,2020-11-04 05:30:00,5370.736149430866
2020,11,4,6,0,2020-11-04 06:00:00,5578.004522662915
2020,11,4,6,30,2020-11-04 06:30:00,5798.2870749358635
2020,11,4,7,0,2020-11-04 07:00:00,5956.047180676267
2020,11,4,7,30,2020-11-04 07:30:00,5972.484493351192
2020,11,4,8,0,2020-11-04 08:00:00,5953.606676071761
2020,11,4,8,30,2020-11-04 08:30:00,5922.22860714872
2020,11,4,9,0,2020-11-04 09:00:00,5908.295212861236
2020,11,4,9,30,2020-11-04 09:30:00,5864.245595556477
2020,11,4,10,0,2020-11-04 10:00:00,5793.180624260998
2020,11,4,10,30,2020-11-04 10:30:00,5789.57151503932
2020,11,4,11,0,2020-11-04 11:00:00,5779.371886606712
2020,11,4,11,30,2020-11-04 11:30:00,5839.9281377259285
2020,11,4,12,0,2020-11-04 12:00:00,5894.607103227179
2020,11,4,12,30,2020-11-04 12:30:00,5966.564250535675
2020,11,4,13,0,2020-11-04 13:00:00,6093.331263341945
2020,11,4,13,30,2020-11-04 13:30:00,6106.566227029943
2020,11,4,14,0,2020-11-04 14:00:00,6165.821792170754
2020,11,4,14,30,2020-11-04 14:30:00,6262.330728058297
2020,11,4,15,0,2020-11-04 15:00:00,6398.752381658102
2020,11,4,15,30,2020-11-04 15:30:00,6624.7911390999125
2020,11,4,16,0,2020-11-04 16:00:00,6846.359884350985
2020,11,4,16,30,2020-11-04 16:30:00,7023.98796521085
2020,11,4,17,0,2020-11-04 17:00:00,7119.070460625568
2020,11,4,17,30,2020-11-04 17:30:00,7126.332394079996
2020,11,4,18,0,2020-11-04 18:00:00,7165.948182523032
2020,11,4,18,30,2020-11-04 18:30:00,7326.810804868318
2020,11,4,19,0,2020-11-04 19:00:00,7219.0482039389335
2020,11,4,19,30,2020-11-04 19:30:00,7114.334692990965
2020,11,4,20,0,2020-11-04 20:00:00,6980.764778204063
2020,11,4,20,30,2020-11-04 20:30:00,6777.125412552918
2020,11,4,21,0,2020-11-04 21:00:00,6577.579410264589
2020,11,4,21,30,2020-11-04 21:30:00,6390.149427349974
2020,11,4,22,0,2020-11-04 22:00:00,6215.5200285198025
2020,11,4,22,30,2020-11-04 22:30:00,6094.02308817658
2020,11,4,23,0,2020-11-04 23:00:00,5881.2391099703
2020,11,4,23,30,2020-11-04 23:30:00,5680.552923003056
2020,11,5,0,0,2020-11-05 00:00:00,5489.946462410368
2020,11,5,0,30,2020-11-05 00:30:00,5356.360318063401
2020,11,5,1,0,2020-11-05 01:00:00,5235.627262238827
2020,11,5,1,30,2020-11-05 01:30:00,5161.058729981906
2020,11,5,2,0,2020-11-05 02:00:00,5126.659218841674
2020,11,5,2,30,2020-11-05 02:30:00,5089.53879791328
2020,11,5,3,0,2020-11-05 03:00:00,5066.486248830186
2020,11,5,3,30,2020-11-05 03:30:00,5071.144498765355
2020,11,5,4,0,2020-11-05 04:00:00,5107.853179227893
2020,11,5,4,30,2020-11-05 04:30:00,5164.63412608221
2020,11,5,5,0,2020-11-05 05:00:00,5280.318093580946
2020,11,5,5,30,2020-11-05 05:30:00,5404.395866865354
2020,11,5,6,0,2020-11-05 06:00:00,5586.996758831049
2020,11,5,6,30,2020-11-05 06:30:00,5788.452995632988
2020,11,5,7,0,2020-11-05 07:00:00,5920.872224472746
2020,11,5,7,30,2020-11-05 07:30:00,5921.1736155672115
2020,11,5,8,0,2020-11-05 08:00:00,5824.013945222917
2020,11,5,8,30,2020-11-05 08:30:00,5789.500570546992
2020,11,5,9,0,2020-11-05 09:00:00,5752.45424515287
2020,11,5,9,30,2020-11-05 09:30:00,5741.33535728699
2020,11,5,10,0,2020-11-05 10:00:00,5738.583755265237
2020,11,5,10,30,2020-11-05 10:30:00,5725.381172046919
2020,11,5,11,0,2020-11-05 11:00:00,5749.900620820362
2020,11,5,11,30,2020-11-05 11:30:00,5783.650087296228
2020,11,5,12,0,2020-11-05 12:00:00,5821.626652580446
2020,11,5,12,30,2020-11-05 12:30:00,5893.924943889893
2020,11,5,13,0,2020-11-05 13:00:00,5951.784642636392
2020,11,5,13,30,2020-11-05 13:30:00,6109.783345455802
2020,11,5,14,0,2020-11-05 14:00:00,6243.82294352997
2020,11,5,14,30,2020-11-05 14:30:00,6376.058548154987
2020,11,5,15,0,2020-11-05 15:00:00,6495.456090535392
2020,11,5,15,30,2020-11-05 15:30:00,6646.652108025136
2020,11,5,16,0,2020-11-05 16:00:00,6803.742904236734
2020,11,5,16,30,2020-11-05 16:30:00,6947.977602078468
2020,11,5,17,0,2020-11-05 17:00:00,7007.99373514848
2020,11,5,17,30,2020-11-05 17:30:00,7019.949691729256
2020,11,5,18,0,2020-11-05 18:00:00,7061.443418168189
2020,11,5,18,30,2020-11-05 18:30:00,7206.872552235967
2020,11,5,19,0,2020-11-05 19:00:00,7112.893275517509
2020,11,5,19,30,2020-11-05 19:30:00,7001.6836116359
2020,11,5,20,0,2020-11-05 20:00:00,6897.825607245305
2020,11,5,20,30,2020-11-05 20:30:00,6711.88836746318
2020,11,5,21,0,2020-11-05 21:00:00,6500.563014693171
2020,11,5,21,30,2020-11-05 21:30:00,6322.370779474384
2020,11,5,22,0,2020-11-05 22:00:00,6132.945702044357
2020,11,5,22,30,2020-11-05 22:30:00,6048.45858723149
2020,11,5,23,0,2020-11-05 23:00:00,5878.020331910312
2020,11,5,23,30,2020-11-05 23:30:00,5669.09041766953
2020,11,6,0,0,2020-11-06 00:00:00,5506.211514832731
2020,11,6,0,30,2020-11-06 00:30:00,5374.341944306168
2020,11,6,1,0,2020-11-06 01:00:00,5244.08571580368
2020,11,6,1,30,2020-11-06 01:30:00,5153.4350995602335
2020,11,6,2,0,2020-11-06 02:00:00,5106.937796032686
2020,11,6,2,30,2020-11-06 02:30:00,5064.047028957013
2020,11,6,3,0,2020-11-06 03:00:00,5052.682760000454
2020,11,6,3,30,2020-11-06 03:30:00,5058.467377399358
2020,11,6,4,0,2020-11-06 04:00:00,5094.925788990802
2020,11,6,4,30,2020-11-06 04:30:00,5136.979403328954
2020,11,6,5,0,2020-11-06 05:00:00,5253.577783522194
2020,11,6,5,30,2020-11-06 05:30:00,5380.450424579868
2020,11,6,6,0,2020-11-06 06:00:00,5538.810818966265
2020,11,6,6,30,2020-11-06 06:30:00,5684.637218992306
2020,11,6,7,0,2020-11-06 07:00:00,5791.376255736514
2020,11,6,7,30,2020-11-06 07:30:00,5777.848213761287
2020,11,6,8,0,2020-11-06 08:00:00,5679.075123537749
2020,11,6,8,30,2020-11-06 08:30:00,5600.312887087928
2020,11,6,9,0,2020-11-06 09:00:00,5512.4328260250895
2020,11,6,9,30,2020-11-06 09:30:00,5436.3295465722385
2020,11,6,10,0,2020-11-06 10:00:00,5436.044581580338
2020,11,6,10,30,2020-11-06 10:30:00,5421.009195761651
2020,11,6,11,0,2020-11-06 11:00:00,5415.97092547762
2020,11,6,11,30,2020-11-06 11:30:00,5483.740656900567
2020,11,6,12,0,2020-11-06 12:00:00,5541.65305894833
2020,11,6,12,30,2020-11-06 12:30:00,5604.862083832894
2020,11,6,13,0,2020-11-06 13:00:00,5705.4966866025115
2020,11,6,13,30,2020-11-06 13:30:00,5852.999443231022
2020,11,6,14,0,2020-11-06 14:00:00,5963.5017766393275
2020,11,6,14,30,2020-11-06 14:30:00,6068.68077309882
2020,11,6,15,0,2020-11-06 15:00:00,6230.95693527456
2020,11,6,15,30,2020-11-06 15:30:00,6483.712989024216
2020,11,6,16,0,2020-11-06 16:00:00,6740.708740246208
2020,11,6,16,30,2020-11-06 16:30:00,6906.911896230604
2020,11,6,17,0,2020-11-06 17:00:00,6997.516231927837
2020,11,6,17,30,2020-11-06 17:30:00,7007.83652072924
2020,11,6,18,0,2020-11-06 18:00:00,7054.376844658511
2020,11,6,18,30,2020-11-06 18:30:00,7209.476649631908
2020,11,6,19,0,2020-11-06 19:00:00,7094.901421861674
2020,11,6,19,30,2020-11-06 19:30:00,7009.284872718781
2020,11,6,20,0,2020-11-06 20:00:00,6904.358654403177
2020,11,6,20,30,2020-11-06 20:30:00,6712.115294517399
2020,11,6,21,0,2020-11-06 21:00:00,6525.157208390861
2020,11,6,21,30,2020-11-06 21:30:00,6334.554669014002
2020,11,6,22,0,2020-11-06 22:00:00,6184.339692274832
2020,11,6,22,30,2020-11-06 22:30:00,6078.228527612628
2020,11,6,23,0,2020-11-06 23:00:00,5882.387588706183
2020,11,6,23,30,2020-11-06 23:30:00,5684.03644871111
2020,11,7,0,0,2020-11-07 00:00:00,5491.811193252214
2020,11,7,0,30,2020-11-07 00:30:00,5351.317114323707
2020,11,7,1,0,2020-11-07 01:00:00,5232.611067930945
2020,11,7,1,30,2020-11-07 01:30:00,5154.439021814428
2020,11,7,2,0,2020-11-07 02:00:00,5105.678444778102
2020,11,7,2,30,2020-11-07 02:30:00,5084.428059317715
2020,11,7,3,0,2020-11-07 03:00:00,5117.194914829378
2020,11,7,3,30,2020-11-07 03:30:00,5083.78123569872
2020,11,7,4,0,2020-11-07 04:00:00,5128.071212355111
2020,11,7,4,30,2020-11-07 04:30:00,5186.9297510726665
2020,11,7,5,0,2020-11-07 05:00:00,5289.862517899206
2020,11,7,5,30,2020-11-07 05:30:00,5402.226638664773
2020,11,7,6,0,2020-11-07 06:00:00,5568.203601436266
2020,11,7,6,30,2020-11-07 06:30:00,5749.585545619906
2020,11,7,7,0,2020-11-07 07:00:00,5835.751945234007
2020,11,7,7,30,2020-11-07 07:30:00,5837.373038783388
2020,11,7,8,0,2020-11-07 08:00:00,5744.4840058485825
2020,11,7,8,30,2020-11-07 08:30:00,5664.442138552675
2020,11,7,9,0,2020-11-07 09:00:00,5624.881906641373
2020,11,7,9,30,2020-11-07 09:30:00,5569.246276030788
2020,11,7,10,0,2020-11-07 10:00:00,5492.855519967778
2020,11,7,10,30,2020-11-07 10:30:00,5471.094196445793
2020,11,7,11,0,2020-11-07 11:00:00,5492.736102826552
2020,11,7,11,30,2020-11-07 11:30:00,5531.296713644368
2020,11,7,12,0,2020-11-07 12:00:00,5560.290394649736
2020,11,7,12,30,2020-11-07 12:30:00,5590.716378953316
2020,11,7,13,0,2020-11-07 13:00:00,5668.645087927051
2020,11,7,13,30,2020-11-07 13:30:00,5724.137745082826
2020,11,7,14,0,2020-11-07 14:00:00,5851.695517002729
2020,11,7,14,30,2020-11-07 14:30:00,5896.764666287352
2020,11,7,15,0,2020-11-07 15:00:00,6024.840377369494
2020,11,7,15,30,2020-11-07 15:30:00,6219.949022937614
2020,11,7,16,0,2020-11-07 16:00:00,6424.656058275154
2020,11,7,16,30,2020-11-07 16:30:00,6616.658757499843
2020,11,7,17,0,2020-11-07 17:00:00,6731.6021999475315
2020,11,7,17,30,2020-11-07 17:30:00,6815.491922824682
2020,11,7,18,0,2020-11-07 18:00:00,6900.637037612112
2020,11,7,18,30,2020-11-07 18:30:00,7051.491308658564
2020,11,7,19,0,2020-11-07 19:00:00,6956.733159227256
2020,11,7,19,30,2020-11-07 19:30:00,6852.309990240205
2020,11,7,20,0,2020-11-07 20:00:00,6767.129707410588
2020,11,7,20,30,2020-11-07 20:30:00,6579.002242279188
2020,11,7,21,0,2020-11-07 21:00:00,6384.7628484338975
2020,11,7,21,30,2020-11-07 21:30:00,6230.658749718288
2020,11,7,22,0,2020-11-07 22:00:00,6078.858944713361
2020,11,7,22,30,2020-11-07 22:30:00,5979.293619074029
2020,11,7,23,0,2020-11-07 23:00:00,5806.7851396071255
2020,11,7,23,30,2020-11-07 23:30:00,5602.160358558765
2020,11,8,0,0,2020-11-08 00:00:00,5410.987915407395
2020,11,8,0,30,2020-11-08 00:30:00,5272.69509769401
2020,11,8,1,0,2020-11-08 01:00:00,5139.342092915914
2020,11,8,1,30,2020-11-08 01:30:00,5069.345434333283
2020,11,8,2,0,2020-11-08 02:00:00,5066.78967401445
2020,11,8,2,30,2020-11-08 02:30:00,5061.3583031526605
2020,11,8,3,0,2020-11-08 03:00:00,5054.67726821109
2020,11,8,3,30,2020-11-08 03:30:00,5025.466899587632
2020,11,8,4,0,2020-11-08 04:00:00,5081.960746212032
2020,11,8,4,30,2020-11-08 04:30:00,5137.588802370381
2020,11,8,5,0,2020-11-08 05:00:00,5246.0496271820475
2020,11,8,5,30,2020-11-08 05:30:00,5372.117506988718
2020,11,8,6,0,2020-11-08 06:00:00,5525.489038252143
2020,11,8,6,30,2020-11-08 06:30:00,5675.2958924703125
2020,11,8,7,0,2020-11-08 07:00:00,5777.998628515374
2020,11,8,7,30,2020-11-08 07:30:00,5743.775677024905
2020,11,8,8,0,2020-11-08 08:00:00,5656.62244886474
2020,11,8,8,30,2020-11-08 08:30:00,5560.417663929159
2020,11,8,9,0,2020-11-08 09:00:00,5526.111618512514
2020,11,8,9,30,2020-11-08 09:30:00,5498.644875913324
2020,11,8,10,0,2020-11-08 10:00:00,5483.036020882491
2020,11,8,10,30,2020-11-08 10:30:00,5460.255960332474
2020,11,8,11,0,2020-11-08 11:00:00,5425.4835045163945
2020,11,8,11,30,2020-11-08 11:30:00,5477.862010727489
2020,11,8,12,0,2020-11-08 12:00:00,5497.906645955992
2020,11,8,12,30,2020-11-08 12:30:00,5464.141465127332
2020,11,8,13,0,2020-11-08 13:00:00,5497.515722700436
2020,11,8,13,30,2020-11-08 13:30:00,5595.265894464497
2020,11,8,14,0,2020-11-08 14:00:00,5717.884473161987
2020,11,8,14,30,2020-11-08 14:30:00,5828.628959960578
2020,11,8,15,0,2020-11-08 15:00:00,5946.245599383052
2020,11,8,15,30,2020-11-08 15:30:00,6166.89044467255
2020,11,8,16,0,2020-11-08 16:00:00,6402.890476964916
2020,11,8,16,30,2020-11-08 16:30:00,6560.562849445152
2020,11,8,17,0,2020-11-08 17:00:00,6653.000514711993
2020,11,8,17,30,2020-11-08 17:30:00,6651.902961159826
2020,11,8,18,0,2020-11-08 18:00:00,6676.109921351768
2020,11,8,18,30,2020-11-08 18:30:00,6828.218305649988
2020,11,8,19,0,2020-11-08 19:00:00,6768.733614042301
2020,11,8,19,30,2020-11-08 19:30:00,6686.038251016519
2020,11,8,20,0,2020-11-08 20:00:00,6601.696283023436
2020,11,8,20,30,2020-11-08 20:30:00,6440.733466533504
2020,11,8,21,0,2020-11-08 21:00:00,6302.831674189054
2020,11,8,21,30,2020-11-08 21:30:00,6173.2690912167645
2020,11,8,22,0,2020-11-08 22:00:00,6065.188488492021
2020,11,8,22,30,2020-11-08 22:30:00,5990.73848567002
2020,11,8,23,0,2020-11-08 23:00:00,5819.198696265946
2020,11,8,23,30,2020-11-08 23:30:00,5610.9191523948275
2020,11,9,0,0,2020-11-09 00:00:00,5417.2837179181715
2020,11,9,0,30,2020-11-09 00:30:00,5252.852021033752
2020,11,9,1,0,2020-11-09 01:00:00,5136.750637169653
2020,11,9,1,30,2020-11-09 01:30:00,5112.6752337031085
2020,11,9,2,0,2020-11-09 02:00:00,5055.58837058153
2020,11,9,2,30,2020-11-09 02:30:00,5024.491618392751
2020,11,9,3,0,2020-11-09 03:00:00,5008.280543879645
2020,11,9,3,30,2020-11-09 03:30:00,5004.706912658822
2020,11,9,4,0,2020-11-09 04:00:00,4997.606571112048
2020,11,9,4,30,2020-11-09 04:30:00,5003.529260582372
2020,11,9,5,0,2020-11-09 05:00:00,5008.151557626752
2020,11,9,5,30,2020-11-09 05:30:00,4964.466738190213
2020,11,9,6,0,2020-11-09 06:00:00,4940.745731502134
2020,11,9,6,30,2020-11-09 06:30:00,4938.91981342102
2020,11,9,7,0,2020-11-09 07:00:00,4934.261296639576
2020,11,9,7,30,2020-11-09 07:30:00,4894.758042453914
2020,11,9,8,0,2020-11-09 08:00:00,4882.185897847013
2020,11,9,8,30,2020-11-09 08:30:00,4907.09000483465
2020,11,9,9,0,2020-11-09 09:00:00,4862.850390366622
2020,11,9,9,30,2020-11-09 09:30:00,4810.635522975064
2020,11,9,10,0,2020-11-09 10:00:00,4774.012272890296
2020,11,9,10,30,2020-11-09 10:30:00,4731.56027018168
2020,11,9,11,0,2020-11-09 11:00:00,4702.322628298434
2020,11,9,11,30,2020-11-09 11:30:00,4716.731672269272
2020,11,9,12,0,2020-11-09 12:00:00,4768.182099051743
2020,11,9,12,30,2020-11-09 12:30:00,4835.333688576926
2020,11,9,13,0,2020-11-09 13:00:00,4903.953131692471
2020,11,9,13,30,2020-11-09 13:30:00,5035.383406189036
2020,11,9,14,0,2020-11-09 14:00:00,5185.790618782661
2020,11,9,14,30,2020-11-09 14:30:00,5372.316494994395
2020,11,9,15,0,2020-11-09 15:00:00,5586.714322239792
2020,11,9,15,30,2020-11-09 15:30:00,5775.9274301996875
2020,11,9,16,0,2020-11-09 16:00:00,5999.009021159564
2020,11,9,16,30,2020-11-09 16:30:00,6200.784442315495
2020,11,9,17,0,2020-11-09 17:00:00,6278.492236824778
2020,11,9,17,30,2020-11-09 17:30:00,6346.633913926854
2020,11,9,18,0,2020-11-09 18:00:00,6422.219021419495
2020,11,9,18,30,2020-11-09 18:30:00,6596.963534608714
2020,11,9,19,0,2020-11-09 19:00:00,6530.5797832938815
2020,11,9,19,30,2020-11-09 19:30:00,6460.628725273185
2020,11,9,20,0,2020-11-09 20:00:00,6378.621435024075
2020,11,9,20,30,2020-11-09 20:30:00,6227.070996494823
2020,11,9,21,0,2020-11-09 21:00:00,6106.098605994218
2020,11,9,21,30,2020-11-09 21:30:00,6011.869500191152
2020,11,9,22,0,2020-11-09 22:00:00,5935.862645386444
2020,11,9,22,30,2020-11-09 22:30:00,5891.8606518278
2020,11,9,23,0,2020-11-09 23:00:00,5715.669563581806
2020,11,9,23,30,2020-11-09 23:30:00,5547.232609549777
2020,11,10,0,0,2020-11-10 00:00:00,5293.2564406272795
2020,11,10,0,30,2020-11-10 00:30:00,5152.862938800799
2020,11,10,1,0,2020-11-10 01:00:00,5052.766456137396
2020,11,10,1,30,2020-11-10 01:30:00,5004.473249868201
2020,11,10,2,0,2020-11-10 02:00:00,4947.528415532236
2020,11,10,2,30,2020-11-10 02:30:00,4916.013368398242
2020,11,10,3,0,2020-11-10 03:00:00,4890.361591580292
2020,11,10,3,30,2020-11-10 03:30:00,4872.394778944445
2020,11,10,4,0,2020-11-10 04:00:00,4869.437643772326
2020,11,10,4,30,2020-11-10 04:30:00,4856.38411013929
2020,11,10,5,0,2020-11-10 05:00:00,4834.42515903317
2020,11,10,5,30,2020-11-10 05:30:00,4796.8175389859125
2020,11,10,6,0,2020-11-10 06:00:00,4703.8871222292
2020,11,10,6,30,2020-11-10 06:30:00,4599.8679995452785
2020,11,10,7,0,2020-11-10 07:00:00,4565.411295523714
2020,11,10,7,30,2020-11-10 07:30:00,4555.17252998977
2020,11,10,8,0,2020-11-10 08:00:00,4576.842776108626
2020,11,10,8,30,2020-11-10 08:30:00,4588.23423010827
2020,11,10,9,0,2020-11-10 09:00:00,4586.712855705514
2020,11,10,9,30,2020-11-10 09:30:00,4560.31612982387
2020,11,10,10,0,2020-11-10 10:00:00,4651.015683961316
2020,11,10,10,30,2020-11-10 10:30:00,4640.210536521806
2020,11,10,11,0,2020-11-10 11:00:00,4620.379097232741
2020,11,10,11,30,2020-11-10 11:30:00,4662.162151923238
2020,11,10,12,0,2020-11-10 12:00:00,4578.223640943326
2020,11,10,12,30,2020-11-10 12:30:00,4618.8786239768815
2020,11,10,13,0,2020-11-10 13:00:00,4646.496334532356
2020,11,10,13,30,2020-11-10 13:30:00,4757.80374422323
2020,11,10,14,0,2020-11-10 14:00:00,4892.75306786071
2020,11,10,14,30,2020-11-10 14:30:00,5046.600377505368
2020,11,10,15,0,2020-11-10 15:00:00,5277.1746091861105
2020,11,10,15,30,2020-11-10 15:30:00,5496.937398155189
2020,11,10,16,0,2020-11-10 16:00:00,5751.908597592026
2020,11,10,16,30,2020-11-10 16:30:00,5979.376398566123
2020,11,10,17,0,2020-11-10 17:00:00,6166.910943721717
2020,11,10,17,30,2020-11-10 17:30:00,6283.9885261745385
2020,11,10,18,0,2020-11-10 18:00:00,6416.389475776666
2020,11,10,18,30,2020-11-10 18:30:00,6593.075515692204
2020,11,10,19,0,2020-11-10 19:00:00,6516.834617469788
2020,11,10,19,30,2020-11-10 19:30:00,6436.331966562104
2020,11,10,20,0,2020-11-10 20:00:00,6356.28915350734
2020,11,10,20,30,2020-11-10 20:30:00,6173.716409701085
2020,11,10,21,0,2020-11-10 21:00:00,6025.787773629354
2020,11,10,21,30,2020-11-10 21:30:00,5880.515528578673
2020,11,10,22,0,2020-11-10 22:00:00,5773.735496755998
2020,11,10,22,30,2020-11-10 22:30:00,5709.891352438363
2020,11,10,23,0,2020-11-10 23:00:00,5553.918960958782
2020,11,10,23,30,2020-11-10 23:30:00,5378.326182713012
2020,11,11,0,0,2020-11-11 00:00:00,5217.316372280047
2020,11,11,0,30,2020-11-11 00:30:00,5074.487408747704
2020,11,11,1,0,2020-11-11 01:00:00,5014.006686881743
2020,11,11,1,30,2020-11-11 01:30:00,4943.7822319061615
2020,11,11,2,0,2020-11-11 02:00:00,4905.124347924121
2020,11,11,2,30,2020-11-11 02:30:00,4885.235986514662
2020,11,11,3,0,2020-11-11 03:00:00,4870.05739271916
2020,11,11,3,30,2020-11-11 03:30:00,4894.050459114915
2020,11,11,4,0,2020-11-11 04:00:00,4952.582737730914
2020,11,11,4,30,2020-11-11 04:30:00,4968.816334608574
2020,11,11,5,0,2020-11-11 05:00:00,5070.843998417937
2020,11,11,5,30,2020-11-11 05:30:00,5196.380541189374
2020,11,11,6,0,2020-11-11 06:00:00,5364.310625781952
2020,11,11,6,30,2020-11-11 06:30:00,5521.800053641591
2020,11,11,7,0,2020-11-11 07:00:00,5618.759176654412
2020,11,11,7,30,2020-11-11 07:30:00,5637.6352219899945
2020,11,11,8,0,2020-11-11 08:00:00,5562.676668552815
2020,11,11,8,30,2020-11-11 08:30:00,5514.526755590905
2020,11,11,9,0,2020-11-11 09:00:00,5460.794117929244
2020,11,11,9,30,2020-11-11 09:30:00,5384.801935722209
2020,11,11,10,0,2020-11-11 10:00:00,5311.708460056334
2020,11,11,10,30,2020-11-11 10:30:00,5268.460147761491
2020,11,11,11,0,2020-11-11 11:00:00,5231.730996849118
2020,11,11,11,30,2020-11-11 11:30:00,5253.280858938348
2020,11,11,12,0,2020-11-11 12:00:00,5285.080986503674
2020,11,11,12,30,2020-11-11 12:30:00,5345.41372337272
2020,11,11,13,0,2020-11-11 13:00:00,5449.018378258054
2020,11,11,13,30,2020-11-11 13:30:00,5533.422528613543
2020,11,11,14,0,2020-11-11 14:00:00,5675.181469937662
2020,11,11,14,30,2020-11-11 14:30:00,5828.897702949752
2020,11,11,15,0,2020-11-11 15:00:00,5980.523440026367
2020,11,11,15,30,2020-11-11 15:30:00,6176.829905644151
2020,11,11,16,0,2020-11-11 16:00:00,6410.8439820637195
2020,11,11,16,30,2020-11-11 16:30:00,6585.150771604998
2020,11,11,17,0,2020-11-11 17:00:00,6710.587415714506
2020,11,11,17,30,2020-11-11 17:30:00,6780.000618460663
2020,11,11,18,0,2020-11-11 18:00:00,6838.181632712699
2020,11,11,18,30,2020-11-11 18:30:00,7021.29252747651
2020,11,11,19,0,2020-11-11 19:00:00,6934.290339556554
2020,11,11,19,30,2020-11-11 19:30:00,6814.511505420298
2020,11,11,20,0,2020-11-11 20:00:00,6692.997993053333
2020,11,11,20,30,2020-11-11 20:30:00,6516.55820268095
2020,11,11,21,0,2020-11-11 21:00:00,6344.092233845896
2020,11,11,21,30,2020-11-11 21:30:00,6179.513530420261
2020,11,11,22,0,2020-11-11 22:00:00,6020.968629860026
2020,11,11,22,30,2020-11-11 22:30:00,5920.11544616961
2020,11,11,23,0,2020-11-11 23:00:00,5726.971515004608
2020,11,11,23,30,2020-11-11 23:30:00,5536.666523349069
2020,11,12,0,0,2020-11-12 00:00:00,5357.142564714096
2020,11,12,0,30,2020-11-12 00:30:00,5229.9269586089895
2020,11,12,1,0,2020-11-12 01:00:00,5110.240974457606
2020,11,12,1,30,2020-11-12 01:30:00,5031.776338639628
2020,11,12,2,0,2020-11-12 02:00:00,5032.824864276679
2020,11,12,2,30,2020-11-12 02:30:00,5004.648948216482
2020,11,12,3,0,2020-11-12 03:00:00,4994.019991502112
2020,11,12,3,30,2020-11-12 03:30:00,4997.05753202107
2020,11,12,4,0,2020-11-12 04:00:00,5002.635673227662
2020,11,12,4,30,2020-11-12 04:30:00,5036.528357081134
2020,11,12,5,0,2020-11-12 05:00:00,5139.995988716354
2020,11,12,5,30,2020-11-12 05:30:00,5243.412259828367
2020,11,12,6,0,2020-11-12 06:00:00,5385.589366161303
2020,11,12,6,30,2020-11-12 06:30:00,5518.256965517986
2020,11,12,7,0,2020-11-12 07:00:00,5575.258639552112
2020,11,12,7,30,2020-11-12 07:30:00,5534.039912317285
2020,11,12,8,0,2020-11-12 08:00:00,5471.724685906848
2020,11,12,8,30,2020-11-12 08:30:00,5418.857515180744
2020,11,12,9,0,2020-11-12 09:00:00,5358.777119017242
2020,11,12,9,30,2020-11-12 09:30:00,5288.167860335682
2020,11,12,10,0,2020-11-12 10:00:00,5248.163214018421
2020,11,12,10,30,2020-11-12 10:30:00,5255.044736089067
2020,11,12,11,0,2020-11-12 11:00:00,5247.169140386086
2020,11,12,11,30,2020-11-12 11:30:00,5274.541711708915
2020,11,12,12,0,2020-11-12 12:00:00,5331.422058294384
2020,11,12,12,30,2020-11-12 12:30:00,5392.227519303806
2020,11,12,13,0,2020-11-12 13:00:00,5479.23709606001
2020,11,12,13,30,2020-11-12 13:30:00,5596.038434527834
2020,11,12,14,0,2020-11-12 14:00:00,5756.297025396702
2020,11,12,14,30,2020-11-12 14:30:00,5898.390643224544
2020,11,12,15,0,2020-11-12 15:00:00,6068.435833008698
2020,11,12,15,30,2020-11-12 15:30:00,6293.8513524613645
2020,11,12,16,0,2020-11-12 16:00:00,6496.821980504664
2020,11,12,16,30,2020-11-12 16:30:00,6666.870577943421
2020,11,12,17,0,2020-11-12 17:00:00,6741.012826494773
2020,11,12,17,30,2020-11-12 17:30:00,6771.465908510945
2020,11,12,18,0,2020-11-12 18:00:00,6829.80003222965
2020,11,12,18,30,2020-11-12 18:30:00,7002.890247172276
2020,11,12,19,0,2020-11-12 19:00:00,6932.87224168042
2020,11,12,19,30,2020-11-12 19:30:00,6846.1542220012025
2020,11,12,20,0,2020-11-12 20:00:00,6744.12080131742
2020,11,12,20,30,2020-11-12 20:30:00,6573.42372143646
2020,11,12,21,0,2020-11-12 21:00:00,6419.499541032
2020,11,12,21,30,2020-11-12 21:30:00,6257.050850661726
2020,11,12,22,0,2020-11-12 22:00:00,6089.05824871305
